date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2024-03-01 00:00:00+00:00,6.8545003,97.0,4.110937,997.14465,126.86999,12.599998,6.3045,0.321,1012.2,0.0,0.0,6.4112453,0.0,0.0,50.0
2024-03-01 01:00:00+00:00,6.7045,97.0,3.9876766,996.05316,124.159744,12.181624,6.2045,0.321,1011.1,0.0,0.0,6.261777,0.0,0.0,100.0
2024-03-01 02:00:00+00:00,6.7045,96.0,3.9848623,995.8562,133.7812,11.966954,5.9545,0.321,1010.9,0.0,0.0,6.1115108,0.0,0.0,100.0
2024-03-01 03:00:00+00:00,6.7545004,97.0,3.9880543,995.0706,126.86999,12.599998,6.2545004,0.327,1010.1,0.0,0.0,6.3115997,0.0,0.0,100.0
2024-03-01 04:00:00+00:00,6.8545003,95.0,3.9088154,994.8789,131.76021,13.513193,6.3545003,0.326,1009.9,0.0,0.0,6.1089625,0.0,0.0,95.0
2024-03-01 05:00:00+00:00,7.1545,93.0,4.2467594,994.6979,135.0001,13.237038,6.4045,0.325,1009.7,0.0,0.0,6.0984774,0.0,0.0,92.0
2024-03-01 06:00:00+00:00,6.5045004,97.0,3.4768395,995.25446,133.95847,14.003028,5.6545,0.325,1010.3,0.0,0.0,6.0624857,0.0,0.0,44.0
2024-03-01 07:00:00+00:00,6.8545003,94.0,4.2787905,994.5833,129.55963,10.739832,6.7045,0.324,1009.6,0.0,0.0,5.955707,0.0,0.0,84.0
2024-03-01 08:00:00+00:00,8.7045,86.0,5.8949003,994.87823,124.992096,13.18308,8.7545,0.323,1009.8,0.0,0.0,6.49269,0.0,0.0,13.0
2024-03-01 09:00:00+00:00,9.4045,87.0,7.0173197,995.11176,123.690094,11.681987,9.2545,0.321,1010.0,0.0,0.0,7.3495183,0.0,0.0,100.0
