date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2022-09-01 00:00:00+00:00,15.876,62.0,14.453077,1006.87506,26.564985,7.24486,,,1021.6,0.0,0.0,8.604896,0.0,0.0,100.0
2022-09-01 01:00:00+00:00,15.776,63.0,14.339645,1006.6729,31.429514,7.5942082,,,1021.4,0.0,0.0,8.747011,0.0,0.0,100.0
2022-09-01 02:00:00+00:00,15.576,64.0,14.176443,1006.46576,39.09386,7.42159,,,1021.2,0.0,0.0,8.790662,0.0,0.0,100.0
2022-09-01 03:00:00+00:00,15.476,65.0,14.071171,1006.26355,37.405437,7.7043357,,,1021.0,0.0,0.0,8.925417,0.0,0.0,100.0
2022-09-01 04:00:00+00:00,15.176,66.0,13.829,1006.0513,36.86999,7.2,,,1020.8,0.0,0.0,8.866388,0.0,0.0,100.0
2022-09-01 05:00:00+00:00,15.176,66.0,14.024361,1006.3469,42.510403,5.8603754,,,1021.1,0.0,0.0,8.866388,0.0,0.0,100.0
2022-09-01 06:00:00+00:00,15.076,68.0,13.698782,1006.6376,26.564985,8.049845,,,1021.4,0.0,0.0,9.213901,0.0,0.0,100.0
2022-09-01 07:00:00+00:00,15.376,66.0,13.79361,1006.84973,44.999897,9.1641035,,,1021.6,0.0,0.0,9.056731,0.0,0.0,100.0
2022-09-01 08:00:00+00:00,15.976,61.0,13.923744,1007.2744,59.349415,11.298495,,,1022.0,0.0,0.0,8.459021,0.0,0.0,100.0
2022-09-01 09:00:00+00:00,16.476,58.0,14.3790245,1007.5954,60.94549,11.119281,,,1022.3,0.0,0.0,8.185143,0.0,0.0,100.0
2022-09-01 10:00:00+00:00,17.675999,54.0,15.758644,1007.6556,59.743652,10.00256,,,1022.3,0.0,0.0,8.251662,0.0,0.0,100.0
2022-09-01 11:00:00+00:00,18.976,49.0,17.732302,1007.4244,49.899166,8.942214,,,1022.0,0.0,0.0,8.021233,0.0,0.0,79.0
2022-09-01 12:00:00+00:00,19.776,46.0,18.504559,1006.8725,32.195713,11.4862,,,1021.4,0.0,0.0,7.823994,0.0,0.0,6.0
2022-09-01 13:00:00+00:00,20.276,42.0,18.230968,1006.5025,21.801476,11.631956,,,1021.0,0.0,0.0,6.945252,0.0,0.0,44.0
2022-09-01 14:00:00+00:00,19.776,42.0,17.03177,1006.281,8.130019,12.7279215,,,1020.8,0.0,0.0,6.494553,0.0,0.0,89.0
2022-09-01 15:00:00+00:00,18.376,48.0,15.864794,1006.2118,13.627024,12.224107,,,1020.8,0.0,0.0,7.1685877,0.0,0.0,100.0
2022-09-01 16:00:00+00:00,17.776,49.0,15.150515,1006.1821,36.86999,12.599998,,,1020.8,0.0,0.0,6.9192667,0.0,0.0,100.0
2022-09-01 17:00:00+00:00,17.175999,51.0,14.385426,1006.34924,40.763515,13.783817,,,1021.0,0.0,0.0,6.950423,0.0,0.0,100.0
2022-09-01 18:00:00+00:00,16.276,55.0,13.885042,1006.9939,57.804302,11.4862,,,1021.7,0.0,0.0,7.2187877,0.0,0.0,100.0
2022-09-01 19:00:00+00:00,15.676,57.0,13.67263,1007.3578,70.8209,8.766573,,,1022.1,0.0,0.0,7.1809053,0.0,0.0,100.0
2022-09-01 20:00:00+00:00,15.576,58.0,13.858601,1007.3527,75.25639,7.072878,,,1022.1,0.0,0.0,7.341636,0.0,0.0,100.0
2022-09-01 21:00:00+00:00,15.576,58.0,14.010002,1007.4513,72.64589,6.0347,,,1022.2,0.0,0.0,7.341636,0.0,0.0,100.0
2022-09-01 22:00:00+00:00,15.476,58.0,13.753376,1007.6434,68.74943,6.9527545,,,1022.4,0.0,0.0,7.247902,0.0,0.0,100.0
2022-09-01 23:00:00+00:00,15.276,59.0,13.500175,1007.53455,67.16631,7.42159,,,1022.3,0.0,0.0,7.3102946,0.0,0.0,100.0
2022-09-02 00:00:00+00:00,15.076,61.0,13.322823,1007.1303,76.60749,7.771331,,,1021.9,0.0,0.0,7.6104155,0.0,0.0,100.0
2022-09-02 01:00:00+00:00,14.876,61.0,13.163706,1006.82446,72.47434,7.172949,,,1021.6,0.0,0.0,7.4218144,0.0,0.0,100.0
2022-09-02 02:00:00+00:00,14.676,61.0,12.949953,1006.6173,68.74943,6.9527545,,,1021.4,0.0,0.0,7.233201,0.0,0.0,100.0
2022-09-02 03:00:00+00:00,14.376,62.0,12.506338,1006.50323,74.054535,7.8625183,,,1021.3,0.0,0.0,7.18773,0.0,0.0,100.0
2022-09-02 04:00:00+00:00,14.176,62.0,12.293947,1006.29596,81.86999,7.6367526,,,1021.1,0.0,0.0,6.998738,0.0,0.0,100.0
2022-09-02 05:00:00+00:00,14.176,62.0,12.345894,1006.39453,81.46932,7.2805495,,,1021.2,0.0,0.0,6.998738,0.0,0.0,100.0
2022-09-02 06:00:00+00:00,14.576,62.0,12.733095,1006.8093,82.234924,7.9932976,,,1021.6,0.0,0.0,7.376711,0.0,0.0,100.0
2022-09-02 07:00:00+00:00,14.976,60.0,12.852373,1007.0267,85.76369,9.746631,,,1021.8,0.0,0.0,7.2741027,0.0,0.0,100.0
2022-09-02 08:00:00+00:00,15.476,58.0,13.282394,1007.2491,81.86999,10.182337,,,1022.0,0.0,0.0,7.247902,0.0,0.0,100.0
2022-09-02 09:00:00+00:00,17.776,50.0,15.712963,1007.0693,84.47256,11.212135,,,1021.7,0.0,0.0,7.214288,0.0,0.0,6.0
2022-09-02 10:00:00+00:00,19.075998,43.0,17.168167,1006.64087,88.264336,11.885453,,,1021.2,0.0,0.0,6.2042146,0.0,0.0,5.0
2022-09-02 11:00:00+00:00,19.776,40.0,17.583397,1006.281,87.13766,14.417988,,,1020.8,0.0,0.0,5.7873344,0.0,0.0,42.0
2022-09-02 12:00:00+00:00,20.175999,39.0,17.849762,1005.9063,87.27374,15.137133,,,1020.4,0.0,0.0,5.7793956,0.0,0.0,33.0
2022-09-02 13:00:00+00:00,20.276,38.0,17.609638,1005.41815,88.60285,14.764389,,,1019.9,0.0,0.0,5.4936256,0.0,0.0,42.0
2022-09-02 14:00:00+00:00,20.276,38.0,17.062141,1005.1224,92.72626,15.137133,,,1019.6,0.0,0.0,5.4936256,0.0,0.0,35.0
2022-09-02 15:00:00+00:00,19.876,39.0,16.612112,1004.90564,92.79265,14.77755,,,1019.4,0.0,0.0,5.5113,0.0,0.0,6.0
2022-09-02 16:00:00+00:00,19.175999,44.0,16.527334,1004.5755,84.95764,12.287555,,,1019.1,0.0,0.0,6.628727,0.0,0.0,7.0
2022-09-02 17:00:00+00:00,16.976,53.0,14.71306,1004.4664,64.2901,10.787993,,,1019.1,0.0,0.0,7.327461,0.0,0.0,5.0
2022-09-02 18:00:00+00:00,15.076,54.0,12.226229,1004.765,67.8905,12.43434,,,1019.5,0.0,0.0,5.8353653,0.0,0.0,5.0
2022-09-02 19:00:00+00:00,14.176,56.0,11.1946125,1004.9163,72.07199,12.864649,,,1019.7,0.0,0.0,5.5219803,0.0,0.0,5.0
2022-09-02 20:00:00+00:00,13.476,56.0,10.370463,1004.8807,73.61038,12.758432,,,1019.7,0.0,0.0,4.8682313,0.0,0.0,25.0
2022-09-02 21:00:00+00:00,13.076,55.0,9.808547,1005.0572,70.559875,12.979984,,,1019.9,0.0,0.0,4.237134,0.0,0.0,9.0
2022-09-02 22:00:00+00:00,12.576,56.0,9.082642,1005.32697,73.85559,14.241629,,,1020.2,0.0,0.0,4.027521,0.0,0.0,8.0
2022-09-02 23:00:00+00:00,12.176,57.0,8.632779,1005.40497,87.13766,14.417988,,,1020.3,0.0,0.0,3.9055254,0.0,0.0,5.0
2022-09-03 00:00:00+00:00,11.776,60.0,8.457512,1004.79297,85.364624,13.363711,,,1019.7,0.0,0.0,4.261179,0.0,0.0,0.0
2022-09-03 01:00:00+00:00,11.176,61.0,7.8999996,1004.5646,86.729576,12.620554,,,1019.5,0.0,0.0,3.9311464,0.0,0.0,0.0
2022-09-03 02:00:00+00:00,10.676,62.0,7.4074373,1004.53876,91.68465,12.245294,,,1019.5,0.0,0.0,3.690082,0.0,0.0,10.0
2022-09-03 03:00:00+00:00,10.176,62.0,6.857295,1004.6111,96.91113,11.966953,,,1019.6,0.0,0.0,3.2172112,0.0,0.0,25.0
2022-09-03 04:00:00+00:00,9.776,62.0,6.474079,1004.49133,100.95402,11.367109,,,1019.5,0.0,0.0,2.8388786,0.0,0.0,78.0
2022-09-03 05:00:00+00:00,10.176,62.0,6.972438,1004.8081,104.93147,11.177405,,,1019.8,0.0,0.0,3.2172112,0.0,0.0,84.0
2022-09-03 06:00:00+00:00,12.076,56.0,8.683132,1004.8084,102.87501,12.9249525,,,1019.7,0.0,0.0,3.5603738,0.0,0.0,100.0
2022-09-03 07:00:00+00:00,14.376,53.0,10.732264,1004.8279,106.4601,16.516901,,,1019.6,0.0,0.0,4.915946,0.0,0.0,100.0
2022-09-03 08:00:00+00:00,16.276,52.0,12.7772255,1005.0227,107.700516,17.76081,,,1019.7,0.0,0.0,6.4013915,0.0,0.0,100.0
2022-09-03 09:00:00+00:00,17.776,50.0,14.028183,1004.90076,104.03627,20.780453,,,1019.5,0.0,0.0,7.214288,0.0,0.0,100.0
2022-09-03 10:00:00+00:00,18.876,47.0,15.100897,1004.4621,99.30987,22.253124,,,1019.0,0.0,0.0,7.3181562,0.0,0.0,100.0
2022-09-03 11:00:00+00:00,19.776,46.0,16.21902,1003.91516,98.25935,22.553936,,,1018.4,0.0,0.0,7.823994,0.0,0.0,100.0
2022-09-03 12:00:00+00:00,20.476,45.0,17.07521,1003.55493,96.546196,22.104116,,,1018.0,0.0,0.0,8.137565,0.0,0.0,100.0
2022-09-03 13:00:00+00:00,20.976,44.0,17.346592,1003.1848,102.425934,21.749481,,,1017.6,0.0,0.0,8.260051,0.0,0.0,71.0
2022-09-03 14:00:00+00:00,19.675999,50.0,16.673576,1003.1215,112.61991,18.720001,,,1017.6,0.0,0.0,8.963005,0.0,0.0,100.0
2022-09-03 15:00:00+00:00,18.776,55.0,16.40141,1002.97876,111.801476,15.509274,,,1017.5,0.0,0.0,9.546417,0.0,0.0,100.0
2022-09-03 16:00:00+00:00,18.075998,60.0,16.18429,1002.94415,105.52418,13.450708,,,1017.5,0.0,0.0,10.190745,0.0,0.0,100.0
2022-09-03 17:00:00+00:00,17.575998,62.0,15.855928,1002.91925,105.25517,12.313893,,,1017.5,0.0,0.0,10.210455,0.0,0.0,100.0
2022-09-03 18:00:00+00:00,17.276,61.0,15.240608,1003.3973,105.52418,13.450708,,,1018.0,0.0,0.0,9.68448,0.0,0.0,100.0
2022-09-03 19:00:00+00:00,16.976,60.0,14.830427,1003.7764,107.44727,13.207634,,,1018.4,0.0,0.0,9.156048,0.0,0.0,100.0
2022-09-03 20:00:00+00:00,16.476,62.0,14.309908,1004.04724,113.80595,13.37825,,,1018.7,0.0,0.0,9.17163,0.0,0.0,100.0
2022-09-03 21:00:00+00:00,16.276,64.0,14.0936165,1004.4313,119.197395,14.021525,,,1019.1,0.0,0.0,9.454365,0.0,0.0,100.0
2022-09-03 22:00:00+00:00,15.776,67.0,13.816332,1004.8003,125.90981,12.88981,,,1019.5,0.0,0.0,9.661373,0.0,0.0,100.0
2022-09-03 23:00:00+00:00,14.476,74.0,12.748756,1005.0301,130.0302,11.753876,,,1019.8,0.0,0.0,9.897444,0.0,0.0,87.0
