date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2023-02-01 00:00:00+00:00,3.7545,84.0,-2.0022502,995.50024,280.23474,26.33911,2.8044999,0.341,1010.7,0.0,0.0,1.3000525,0.0,0.0,92.0
2023-02-01 01:00:00+00:00,3.5045,87.0,-1.7500284,996.0775,276.24182,23.177402,2.8044999,0.336,1011.3,0.1,0.2,1.5440785,0.0,0.0,100.0
2023-02-01 02:00:00+00:00,3.6045,82.0,-1.9917998,996.4772,277.53934,24.693481,2.3545,0.335,1011.7,0.1,0.2,0.8180272,0.0,0.0,90.0
2023-02-01 03:00:00+00:00,3.8545,78.0,-1.9636481,996.1951,276.42865,25.721743,2.6545,0.328,1011.4,0.0,0.0,0.36872295,0.0,0.0,83.0
2023-02-01 04:00:00+00:00,3.5544999,79.0,-2.073292,995.4894,276.80896,24.29133,2.3044999,0.324,1010.7,0.0,0.0,0.25303352,0.0,0.0,72.0
2023-02-01 05:00:00+00:00,3.4045,76.0,-2.5128086,995.9737,269.19308,25.562534,2.2045,0.322,1011.2,0.0,0.0,-0.4261307,0.0,0.0,26.0
2023-02-01 06:00:00+00:00,3.8044999,73.0,-2.4010494,995.50305,271.5074,27.36947,2.8044999,0.32,1010.7,0.0,0.0,-0.59239393,0.0,0.0,87.0
2023-02-01 07:00:00+00:00,3.6045,74.0,-2.28565,995.0982,270.0,25.199999,2.4545,0.318,1010.3,0.0,0.0,-0.5987874,0.0,0.0,97.0
2023-02-01 08:00:00+00:00,4.0545,74.0,-2.0855289,994.7286,270.75385,27.362366,3.4045,0.317,1009.9,0.0,0.0,-0.16400787,0.0,0.0,93.0
2023-02-01 09:00:00+00:00,4.5045004,74.0,-1.7896614,995.2455,265.71094,28.880886,4.0545,0.316,1010.4,0.0,0.0,0.2707453,0.0,0.0,100.0
2023-02-01 10:00:00+00:00,4.8045,71.0,-2.3102803,994.3752,271.20602,34.207577,4.3545003,0.314,1009.5,0.0,0.0,-0.011407281,0.0,0.0,100.0
2023-02-01 11:00:00+00:00,4.5545,75.0,-1.9021244,993.77075,268.6361,30.248568,4.2045,0.314,1008.9,0.0,0.1,0.50477326,0.0,0.0,100.0
2023-02-01 12:00:00+00:00,4.2545004,80.0,-1.9045877,994.05005,265.71094,28.880886,3.9545,0.322,1009.2,0.0,0.0,1.1093073,0.0,0.0,100.0
2023-02-01 13:00:00+00:00,4.1545,81.0,-1.9546351,993.55194,276.49924,28.623962,3.9045,0.322,1008.7,0.0,0.2,1.1846852,0.0,0.0,100.0
2023-02-01 14:00:00+00:00,4.4545,76.0,-1.7059088,994.06067,281.73856,28.312117,4.0045004,0.319,1009.2,0.0,0.1,0.591414,0.0,0.0,100.0
2023-02-01 15:00:00+00:00,4.2045,80.0,-1.0096617,993.6532,272.77014,22.346113,3.2545,0.316,1008.8,0.0,0.0,1.0605705,0.0,0.0,99.0
2023-02-01 16:00:00+00:00,3.8545,77.0,-1.6534505,993.7327,270.88138,23.40277,2.7045,0.316,1008.9,0.0,0.0,0.19038205,0.0,0.0,100.0
2023-02-01 17:00:00+00:00,3.6545,80.0,-1.513741,993.7221,262.27826,21.434364,2.5544999,0.317,1008.9,0.1,0.0,0.52445364,0.0,0.0,100.0
2023-02-01 18:00:00+00:00,3.8545,78.0,-1.9433866,993.9297,256.15927,25.582806,2.9545,0.315,1009.1,0.0,0.0,0.36872295,0.0,0.0,100.0
