date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2023-07-01 00:00:00+00:00,17.2045,97.0,18.601603,994.32544,299.35767,6.6087217,17.154501,0.218,1008.8,0.0,0.0,16.723803,0.0,0.0,97.0
2023-07-01 01:00:00+00:00,17.1045,97.0,18.520477,994.32043,324.46225,6.193674,17.1045,0.219,1008.8,0.0,0.0,16.624172,0.0,0.0,94.0
2023-07-01 02:00:00+00:00,16.8045,97.0,18.31563,994.4044,327.52884,4.6938257,16.7045,0.218,1008.9,0.0,0.0,16.32528,0.0,0.0,99.0
2023-07-01 03:00:00+00:00,16.9545,97.0,18.766201,994.11615,315.0001,3.0547013,17.1045,0.236,1008.6,0.0,0.0,16.474724,0.0,0.0,100.0
2023-07-01 04:00:00+00:00,17.1045,96.0,18.820602,994.1233,281.3099,3.671294,17.404501,0.233,1008.6,0.0,0.0,16.461159,0.0,0.0,99.0
2023-07-01 05:00:00+00:00,17.3045,95.0,18.887587,994.0348,292.6199,4.6800003,17.8045,0.231,1008.5,0.0,0.0,16.495409,0.0,0.0,99.0
2023-07-01 06:00:00+00:00,17.904501,92.0,19.211216,994.2616,288.43503,6.830519,18.6045,0.231,1008.7,0.0,0.0,16.58576,0.0,0.0,91.0
2023-07-01 07:00:00+00:00,18.2545,89.0,19.555586,994.1802,312.70938,6.3690495,19.8045,0.23,1008.6,0.0,0.0,16.410208,0.0,0.0,86.0
2023-07-01 08:00:00+00:00,19.3045,82.0,20.746553,994.1328,292.6199,4.6800003,20.6045,0.227,1008.5,0.0,0.0,16.154263,0.0,0.0,100.0
2023-07-01 09:00:00+00:00,19.5045,82.0,20.77842,993.5511,253.61038,6.379216,20.8545,0.225,1007.9,0.0,0.0,16.349485,0.0,0.0,92.0
2023-07-01 10:00:00+00:00,20.7545,78.0,22.230267,993.31586,259.9921,6.2145634,24.3045,0.222,1007.6,0.0,0.0,16.77903,0.0,0.0,71.0
2023-07-01 11:00:00+00:00,21.5045,72.0,22.40322,992.95776,267.6141,8.647496,22.3045,0.219,1007.2,0.0,0.0,16.244223,0.0,0.0,86.0
2023-07-01 12:00:00+00:00,22.4545,65.0,23.223202,992.41144,250.70985,7.628263,24.7045,0.215,1006.6,0.0,0.0,15.550208,0.0,0.0,85.0
2023-07-01 13:00:00+00:00,22.5545,63.0,22.789894,992.1206,280.1246,10.239453,23.0545,0.212,1006.3,0.0,0.0,15.157767,0.0,0.0,100.0
2023-07-01 14:00:00+00:00,23.2545,54.0,22.296984,991.858,274.39862,14.081478,23.154501,0.21,1006.0,0.0,0.0,13.430146,0.0,0.0,85.0
2023-07-01 15:00:00+00:00,23.5045,45.0,21.608664,991.6725,276.95285,14.869351,22.4545,0.205,1005.8,0.0,0.0,10.887621,0.0,0.0,36.0
2023-07-01 16:00:00+00:00,22.7545,48.0,21.224438,991.5384,271.5911,12.964998,21.0045,0.202,1005.7,0.0,0.0,11.176828,0.0,0.0,66.0
2023-07-01 17:00:00+00:00,22.3545,58.0,22.73919,990.92786,281.3099,5.506941,21.154501,0.201,1005.1,0.0,0.0,13.690053,0.0,0.0,0.0
2023-07-01 18:00:00+00:00,21.4545,64.0,22.252546,990.78644,228.36655,4.3349743,19.5545,0.203,1005.0,0.0,0.0,14.361416,0.0,0.0,9.0
2023-07-01 19:00:00+00:00,19.4545,67.0,19.658636,991.2817,191.30989,5.506941,17.154501,0.204,1005.6,0.0,0.0,13.166935,0.0,0.0,43.0
2023-07-01 20:00:00+00:00,17.9545,69.0,17.63157,990.9127,186.00891,6.87779,16.5045,0.205,1005.3,0.0,0.0,12.184246,0.0,0.0,100.0
2023-07-01 21:00:00+00:00,17.4545,73.0,17.041092,991.08527,187.43132,8.350138,16.2545,0.206,1005.5,0.0,0.0,12.562699,0.0,0.0,95.0
2023-07-01 22:00:00+00:00,17.5045,70.0,16.788252,990.8907,198.43504,9.107359,16.654501,0.206,1005.3,0.0,0.0,11.972164,0.0,0.0,98.0
2023-07-01 23:00:00+00:00,17.2545,69.0,16.347898,990.6811,226.54811,9.422101,16.2045,0.206,1005.1,0.0,0.0,11.514818,0.0,0.0,85.0
2023-07-02 00:00:00+00:00,17.4545,72.0,16.54859,990.4939,262.6477,11.252519,16.8545,0.206,1004.9,0.0,0.0,12.352498,0.0,0.0,97.0
2023-07-02 01:00:00+00:00,17.5545,77.0,17.19948,990.696,270.0,10.08,16.654501,0.206,1005.1,0.0,0.0,13.475822,0.0,0.0,91.0
2023-07-02 02:00:00+00:00,17.2545,83.0,17.363472,990.6811,241.38963,9.021574,16.7045,0.207,1005.1,0.0,0.0,14.340329,0.0,0.0,98.0
2023-07-02 03:00:00+00:00,17.8045,81.0,17.396961,990.9053,271.5911,12.964998,17.3545,0.212,1005.3,0.0,0.0,14.499838,0.0,0.0,90.0
2023-07-02 04:00:00+00:00,17.7045,83.0,17.918354,990.8017,263.41815,9.422101,17.2545,0.212,1005.2,0.0,0.0,14.780297,0.0,0.0,100.0
2023-07-02 05:00:00+00:00,17.8545,83.0,18.09687,991.3021,257.00537,9.605998,17.5045,0.213,1005.7,0.0,0.0,14.92695,0.0,0.0,100.0
2023-07-02 06:00:00+00:00,18.404501,81.0,17.900106,992.0189,267.27374,15.137133,18.2045,0.212,1006.4,0.0,0.0,15.084714,0.0,0.0,99.0
2023-07-02 07:00:00+00:00,18.2045,79.0,17.421085,992.30493,275.31445,15.546833,17.654501,0.211,1006.7,0.0,0.0,14.502049,0.0,0.0,100.0
2023-07-02 08:00:00+00:00,18.6045,79.0,17.915947,992.4231,283.0919,15.893093,18.9545,0.21,1006.8,0.0,0.0,14.890784,0.0,0.0,100.0
2023-07-02 09:00:00+00:00,18.5545,77.0,17.556181,993.0121,281.07016,16.87398,18.6045,0.208,1007.4,0.0,0.0,14.444706,0.0,0.0,100.0
2023-07-02 10:00:00+00:00,18.6045,76.0,17.952188,992.91595,264.14407,14.113653,20.2045,0.207,1007.3,0.0,0.0,14.290906,0.0,0.0,85.0
2023-07-02 11:00:00+00:00,21.0545,64.0,19.813694,992.83765,264.05322,17.373497,23.1045,0.204,1007.1,0.0,0.0,13.98257,0.0,0.0,88.0
2023-07-02 12:00:00+00:00,22.2045,49.0,19.905987,992.20245,270.924,22.3229,21.3045,0.197,1006.4,0.0,0.0,10.983885,0.0,0.0,99.0
2023-07-02 13:00:00+00:00,23.1045,45.0,20.653696,992.7381,282.99463,24.014996,23.3045,0.192,1006.9,0.0,0.0,10.524566,0.0,0.0,63.0
2023-07-02 14:00:00+00:00,22.6045,46.0,19.525448,993.1087,291.10492,21.99538,22.0545,0.188,1007.3,0.0,0.0,10.39982,0.0,0.0,100.0
2023-07-02 15:00:00+00:00,23.3545,45.0,20.718588,993.6373,293.7495,19.66536,23.3045,0.185,1007.8,0.0,0.0,10.751482,0.0,0.0,49.0
2023-07-02 16:00:00+00:00,22.5045,48.0,20.368351,993.4985,291.57138,16.645864,21.5545,0.182,1007.7,0.0,0.0,10.948124,0.0,0.0,39.0
2023-07-02 17:00:00+00:00,21.8045,51.0,19.751156,993.7608,291.57138,16.645864,20.6045,0.181,1008.0,0.0,0.0,11.219322,0.0,0.0,46.0
2023-07-02 18:00:00+00:00,20.9545,52.0,19.324352,994.2128,298.7397,12.7279215,19.5045,0.182,1008.5,0.0,0.0,10.727393,0.0,0.0,55.0
2023-07-02 19:00:00+00:00,18.9545,62.0,18.503561,994.90454,283.24054,6.28713,16.7545,0.184,1009.3,0.0,0.0,11.511943,0.0,0.0,0.0
2023-07-02 20:00:00+00:00,17.6045,65.0,16.980791,995.3309,293.6294,6.28713,16.0545,0.186,1009.8,0.0,0.0,10.946992,0.0,0.0,86.0
2023-07-02 21:00:00+00:00,16.654501,72.0,16.461103,996.07245,270.0,4.68,14.6545,0.188,1010.6,0.0,0.0,11.583485,0.0,0.0,43.0
2023-07-02 22:00:00+00:00,15.2545,77.0,14.770596,996.49536,244.98314,5.95906,14.0045,0.19,1011.1,0.0,0.0,11.246945,0.0,0.0,0.0
2023-07-02 23:00:00+00:00,14.7045,77.0,14.24608,996.76324,247.3801,4.6800003,13.5045,0.191,1011.4,0.0,0.0,10.713862,0.0,0.0,42.0
2023-07-03 00:00:00+00:00,14.2045,83.0,13.983164,996.6397,214.9921,4.39436,13.6045,0.192,1011.3,0.0,0.0,11.357847,0.0,0.0,75.0
2023-07-03 01:00:00+00:00,13.8545,89.0,13.747627,996.4247,204.77512,5.154415,13.1545,0.193,1011.1,0.0,0.0,12.071588,0.0,0.0,100.0
