date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2024-06-01 00:00:00+00:00,14.9545,100.0,16.238028,993.52344,278.13,2.5455842,15.2045,0.259,1008.1,0.0,0.0,14.9545,0.0,0.0,95.0
2024-06-01 01:00:00+00:00,15.0045,100.0,16.091303,993.2306,333.43503,4.0249224,15.1045,0.259,1007.8,0.0,0.0,15.004499,0.0,0.0,98.0
2024-06-01 02:00:00+00:00,14.9545,100.0,16.27722,993.2278,251.56496,2.2768397,15.1545,0.259,1007.8,0.0,0.0,14.9545,0.0,0.0,94.0
2024-06-01 03:00:00+00:00,14.554501,100.0,15.198006,993.1093,307.56866,5.904439,15.054501,0.267,1007.7,0.0,0.4,14.554502,0.0,0.0,100.0
2024-06-01 04:00:00+00:00,14.7045,100.0,15.844994,993.0182,360.0,2.8799999,15.4545,0.266,1007.6,0.0,0.0,14.704499,0.0,0.0,100.0
2024-06-01 05:00:00+00:00,15.1545,98.0,16.008844,993.33673,303.6901,5.1919937,15.6045,0.35,1007.9,0.0,3.6,14.840473,0.0,0.0,100.0
2024-06-01 06:00:00+00:00,15.9545,97.0,17.69361,993.4752,296.56497,0.8049845,17.1045,0.323,1008.0,0.0,1.6,15.478406,0.0,0.0,97.0
2024-06-01 07:00:00+00:00,17.3545,91.0,17.97844,994.2344,119.4758,9.511088,18.2545,0.31,1008.7,0.0,0.0,15.870152,0.0,0.0,97.0
2024-06-01 08:00:00+00:00,17.9545,91.0,19.6079,994.3626,127.875046,4.1046314,19.404501,0.304,1008.8,0.1,0.0,16.463326,0.0,0.0,100.0
2024-06-01 09:00:00+00:00,17.8545,90.0,19.784767,994.062,180.0,1.4399999,20.0545,0.326,1008.5,0.2,10.5,16.190996,0.0,0.0,96.0
2024-06-01 10:00:00+00:00,18.6045,86.0,20.096806,994.29596,118.61037,4.510787,19.2545,0.32,1008.7,0.0,0.0,16.216131,0.0,0.0,100.0
2024-06-01 11:00:00+00:00,17.2545,86.0,16.411705,994.32806,183.65215,16.954432,16.8545,0.327,1008.8,0.2,0.1,14.890605,0.0,0.0,100.0
2024-06-01 12:00:00+00:00,16.7545,75.0,15.46302,993.90906,213.2749,13.779114,17.1045,0.315,1008.4,0.1,2.7,12.299438,0.0,0.0,100.0
2024-06-01 13:00:00+00:00,16.3545,84.0,17.261381,995.17035,258.6901,1.835647,17.5045,0.324,1009.7,0.0,1.1,13.644408,0.0,0.0,100.0
2024-06-01 14:00:00+00:00,16.8545,84.0,17.16456,994.9982,315.0001,7.127636,18.404501,0.318,1009.5,0.0,0.1,14.134004,0.0,0.0,100.0
2024-06-01 15:00:00+00:00,18.2045,77.0,18.682106,994.86774,232.43134,5.904439,19.6045,0.312,1009.3,0.0,0.0,14.105607,0.0,0.0,78.0
2024-06-01 16:00:00+00:00,18.5545,71.0,19.12022,994.1949,234.46223,3.096837,18.7045,0.306,1008.6,0.0,0.0,13.195191,0.0,0.0,100.0
2024-06-01 17:00:00+00:00,18.3045,73.0,18.828074,994.57697,131.18582,3.8268526,17.3545,0.303,1009.0,0.0,0.0,13.381028,0.0,0.0,100.0
2024-06-01 18:00:00+00:00,17.404501,81.0,18.335026,995.22266,129.80553,2.8116899,16.2045,0.3,1009.7,0.0,0.0,14.109901,0.0,0.0,100.0
2024-06-01 19:00:00+00:00,16.0545,87.0,16.937927,996.23987,326.3099,2.5959969,14.7045,0.299,1010.8,0.0,0.0,13.890292,0.0,0.0,100.0
2024-06-01 20:00:00+00:00,15.4545,90.0,16.114588,996.2098,360.0,3.96,14.6045,0.297,1010.8,0.0,0.0,13.821365,0.0,0.0,98.0
2024-06-01 21:00:00+00:00,14.9045,95.0,15.913971,995.7878,198.43504,2.2768397,14.3545,0.296,1010.4,0.0,0.0,14.110231,0.0,0.0,100.0
2024-06-01 22:00:00+00:00,14.5045,95.0,15.135857,995.76776,213.6901,3.8939953,13.9045,0.295,1010.4,0.0,0.0,13.712691,0.0,0.0,100.0
2024-06-01 23:00:00+00:00,14.4045,96.0,14.986963,996.2555,260.53775,4.379589,14.2045,0.294,1010.9,0.0,0.0,13.774429,0.0,0.0,97.0
2024-06-02 00:00:00+00:00,15.3545,97.0,15.667572,995.8106,267.70944,9.007196,15.2545,0.301,1010.4,0.0,0.0,14.880607,0.0,0.0,97.0
2024-06-02 01:00:00+00:00,15.304501,98.0,15.765202,995.70953,270.0,8.28,15.2045,0.301,1010.3,0.0,0.1,14.99011,0.0,0.0,97.0
2024-06-02 02:00:00+00:00,15.3545,97.0,15.824928,995.8106,272.6025,7.928178,15.304501,0.299,1010.4,0.0,0.0,14.880607,0.0,0.0,95.0
2024-06-02 03:00:00+00:00,15.5045,96.0,15.748636,995.621,287.74475,9.449572,15.4545,0.326,1010.2,0.0,0.0,14.86904,0.0,0.0,96.0
2024-06-02 04:00:00+00:00,15.6045,96.0,15.936247,995.3303,288.43503,9.107359,15.7045,0.316,1009.9,0.0,0.0,14.968547,0.0,0.0,100.0
2024-06-02 05:00:00+00:00,15.804501,96.0,16.062038,996.0302,286.50443,10.137692,15.7045,0.333,1010.6,0.3,0.8,15.167566,0.0,0.0,100.0
2024-06-02 06:00:00+00:00,16.7545,92.0,16.443491,996.6688,304.07724,14.77755,16.9545,0.314,1011.2,0.1,0.0,15.4473295,0.0,0.0,96.0
2024-06-02 07:00:00+00:00,17.154501,87.0,16.483166,997.0828,301.1849,15.990646,17.2045,0.309,1011.6,0.0,0.0,14.971954,0.0,0.0,99.0
2024-06-02 08:00:00+00:00,18.3045,86.0,17.741789,997.43555,305.9422,17.786331,19.3545,0.307,1011.9,0.0,0.0,15.921583,0.0,0.0,90.0
2024-06-02 09:00:00+00:00,18.5045,87.0,18.279987,997.9381,290.40997,16.516901,19.8045,0.304,1012.4,0.0,0.0,16.299341,0.0,0.0,86.0
2024-06-02 10:00:00+00:00,18.8045,85.0,18.443535,997.9529,293.3556,17.25373,19.9545,0.302,1012.4,0.0,0.0,16.22883,0.0,0.0,84.0
2024-06-02 11:00:00+00:00,20.0545,80.0,19.821566,998.014,309.20718,17.654688,21.1045,0.299,1012.4,0.0,0.0,16.497458,0.0,0.0,92.0
2024-06-02 12:00:00+00:00,20.4545,79.0,20.637243,997.6391,312.18436,15.546833,21.1045,0.297,1012.0,0.0,0.0,16.688461,0.0,0.0,63.0
2024-06-02 13:00:00+00:00,21.4545,74.0,21.382748,997.49023,309.3693,18.161278,21.3545,0.294,1011.8,0.0,0.0,16.626753,0.0,0.0,83.0
2024-06-02 14:00:00+00:00,21.904501,72.0,21.506317,997.5118,311.08167,18.626305,22.0545,0.291,1011.8,0.0,0.0,16.628462,0.0,0.0,83.0
2024-06-02 15:00:00+00:00,20.0545,83.0,21.177713,998.2111,232.69597,9.504272,21.404501,0.294,1012.6,0.0,0.0,17.077654,0.0,0.0,75.0
2024-06-02 16:00:00+00:00,21.9545,69.0,22.347221,997.5143,313.72705,11.457958,20.6045,0.291,1011.8,0.0,0.0,16.008036,0.0,0.0,100.0
2024-06-02 17:00:00+00:00,19.2045,82.0,18.695704,998.3668,324.0578,17.786331,18.4545,0.292,1012.8,0.0,0.0,16.056646,0.0,0.0,100.0
2024-06-02 18:00:00+00:00,17.4545,83.0,17.680302,998.8721,308.2902,8.714677,17.1045,0.294,1013.4,0.0,0.0,14.5358715,0.0,0.0,100.0
2024-06-02 19:00:00+00:00,17.5045,92.0,18.396526,999.466,255.37909,8.557102,17.0045,0.294,1014.0,0.0,0.1,16.189789,0.0,0.0,77.0
2024-06-02 20:00:00+00:00,17.5545,90.0,17.830074,999.66565,276.91113,11.966953,17.2045,0.296,1014.2,0.1,0.0,15.894814,0.0,0.0,69.0
2024-06-02 21:00:00+00:00,17.2545,92.0,16.881153,999.9463,314.11868,16.548256,16.904501,0.332,1014.5,0.1,0.0,15.9423065,0.0,0.0,99.0
2024-06-02 22:00:00+00:00,16.7545,93.0,16.84235,999.8228,281.6336,12.496719,16.4545,0.345,1014.4,0.1,5.2,15.616067,0.0,0.0,89.0
2024-06-02 23:00:00+00:00,16.6045,94.0,16.790354,999.9139,284.03625,11.874544,16.2545,0.333,1014.5,0.0,0.0,15.634336,0.0,0.0,97.0
2024-06-03 00:00:00+00:00,16.5545,96.0,16.98401,999.6157,293.1986,10.966713,16.404501,0.326,1014.2,0.0,0.0,15.913874,0.0,0.0,99.0
2024-06-03 01:00:00+00:00,16.3545,93.0,16.57966,1000.0984,292.16638,10.495713,16.154501,0.321,1014.7,0.0,0.0,15.219562,0.0,0.0,95.0
2024-06-03 02:00:00+00:00,15.9545,91.0,15.804934,1000.2758,290.77234,11.165805,15.7545,0.316,1014.9,0.0,0.0,14.486028,0.0,0.0,91.0
2024-06-03 03:00:00+00:00,15.9045,92.0,15.64201,1000.07623,294.30453,12.245293,15.7545,0.317,1014.7,0.0,0.0,14.605846,0.0,0.0,83.0
2024-06-03 04:00:00+00:00,15.7545,93.0,15.656549,1000.56134,290.77234,11.165805,15.9045,0.313,1015.2,0.0,0.0,14.624796,0.0,0.0,100.0
2024-06-03 05:00:00+00:00,15.9545,93.0,15.748888,1000.9657,299.5387,12.413477,16.3045,0.311,1015.6,0.0,0.0,14.823052,0.0,0.0,99.0
2024-06-03 06:00:00+00:00,16.154501,91.0,15.893454,1000.97565,292.1095,12.43434,16.5545,0.309,1015.6,0.0,0.0,14.683767,0.0,0.0,97.0
2024-06-03 07:00:00+00:00,16.5545,89.0,16.043285,1000.99554,303.6901,14.277983,17.2545,0.307,1015.6,0.0,0.0,14.734047,0.0,0.0,96.0
2024-06-03 08:00:00+00:00,17.0045,87.0,16.418755,1001.0181,314.02905,15.021105,17.5045,0.306,1015.6,0.0,0.0,14.824457,0.0,0.0,95.0
2024-06-03 09:00:00+00:00,16.904501,88.0,16.586147,1001.2103,306.25394,13.392774,17.3045,0.304,1015.8,0.0,0.0,14.903522,0.0,0.0,100.0
2024-06-03 10:00:00+00:00,17.4545,85.0,17.159267,1001.33624,315.0001,13.237038,18.4545,0.302,1015.9,0.0,0.0,14.905188,0.0,0.0,91.0
