date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2025-10-01 00:00:00+00:00,8.5045,94.0,6.5683537,1013.7837,53.13002,9.0,8.554501,0.245,1029.0,0.0,0.0,7.59382,0.0,0.0,100.0
2025-10-01 01:00:00+00:00,8.3545,94.0,6.3816795,1013.57874,53.13002,9.0,8.3545,0.244,1028.8,0.0,0.0,7.444904,0.0,0.0,100.0
2025-10-01 02:00:00+00:00,8.0045,94.0,6.143711,1013.65845,48.814175,7.653705,7.9045,0.242,1028.9,0.0,0.0,7.0974298,0.0,0.0,94.0
2025-10-01 03:00:00+00:00,7.9545,91.0,5.634404,1014.1484,49.398785,9.957108,8.054501,0.26,1029.4,0.0,0.0,6.575104,0.0,0.0,96.0
2025-10-01 04:00:00+00:00,7.6545,91.0,5.5654697,1014.2307,30.068504,7.9036193,7.6545,0.258,1029.5,0.0,0.0,6.278391,0.0,0.0,94.0
2025-10-01 05:00:00+00:00,7.6045003,93.0,5.4126844,1014.8189,23.498587,9.028754,7.9045,0.257,1030.1,0.0,0.0,6.5446844,0.0,0.0,97.0
2025-10-01 06:00:00+00:00,8.1045,93.0,5.7879505,1014.7475,32.61924,10.685391,8.6545,0.257,1030.0,0.0,0.0,7.04046,0.0,0.0,100.0
2025-10-01 07:00:00+00:00,8.2545,90.0,5.727564,1015.34656,36.158287,11.592894,8.7545,0.256,1030.6,0.0,0.0,6.710808,0.0,0.0,100.0
2025-10-01 08:00:00+00:00,8.804501,87.0,5.897402,1015.6719,56.3099,14.277983,9.1545,0.255,1030.9,0.0,0.0,6.7592354,0.0,0.0,94.0
2025-10-01 09:00:00+00:00,9.3545,83.0,6.499857,1015.30707,54.63746,13.684735,10.2045,0.254,1030.5,0.0,0.0,6.6136036,0.0,0.0,100.0
2025-10-01 10:00:00+00:00,9.6545,82.0,7.0840397,1015.32306,61.113514,11.923557,10.0045,0.253,1030.5,0.0,0.0,6.730461,0.0,0.0,100.0
2025-10-01 11:00:00+00:00,10.5045,77.0,7.8206835,1015.171,62.70051,12.55879,11.1545,0.251,1030.3,0.0,0.0,6.6418858,0.0,0.0,100.0
2025-10-01 12:00:00+00:00,11.5045,70.0,8.717745,1015.0264,36.86999,12.599998,12.9545,0.249,1030.1,0.0,0.0,6.221452,0.0,0.0,99.0
2025-10-01 13:00:00+00:00,11.7045,72.0,9.223745,1015.0369,43.72705,11.457958,11.8545,0.248,1030.1,0.0,0.0,6.8231397,0.0,0.0,100.0
2025-10-01 14:00:00+00:00,11.5045,72.0,8.901216,1015.2236,41.347687,11.988594,11.0045,0.248,1030.3,0.0,0.0,6.6307287,0.0,0.0,100.0
2025-10-01 15:00:00+00:00,11.9545,68.0,9.293465,1015.3457,40.030197,11.753876,11.4045,0.246,1030.4,0.0,0.0,6.2317557,0.0,0.0,100.0
2025-10-01 16:00:00+00:00,11.2545,73.0,9.093579,1015.2106,21.370695,8.891344,10.3545,0.246,1030.3,0.0,0.0,6.5907035,0.0,0.0,100.0
2025-10-01 17:00:00+00:00,10.4045,80.0,8.487161,1015.55994,10.304792,8.049845,9.5045,0.247,1030.7,0.0,0.0,7.1019707,0.0,0.0,100.0
2025-10-01 18:00:00+00:00,9.804501,83.0,7.942068,1015.6267,5.4402504,7.5942073,9.304501,0.247,1030.8,0.0,0.0,7.053875,0.0,0.0,99.0
2025-10-01 19:00:00+00:00,8.8545,87.0,7.0831585,1015.87134,9.462261,6.5693827,8.304501,0.247,1031.1,0.0,0.0,6.808426,0.0,0.0,85.0
2025-10-01 20:00:00+00:00,7.9045,90.0,6.081667,1015.7218,10.007925,6.2145634,7.5045004,0.247,1031.0,0.0,0.0,6.365092,0.0,0.0,81.0
2025-10-01 21:00:00+00:00,7.5045004,90.0,5.3846035,1015.3064,351.87,7.6367526,7.6545,0.247,1030.6,0.0,0.0,5.9699793,0.0,0.0,95.0
2025-10-01 22:00:00+00:00,8.054501,87.0,5.6948843,1015.2372,360.0,9.36,8.2045,0.247,1030.5,0.0,0.1,6.02135,0.0,0.0,100.0
2025-10-01 23:00:00+00:00,8.0045,90.0,5.797161,1015.53033,357.70944,9.007196,7.9045,0.249,1030.8,0.0,0.3,6.463867,0.0,0.0,91.0
2025-10-02 00:00:00+00:00,7.5045004,92.0,5.466632,1015.01086,357.27374,7.5685663,7.5045004,0.248,1030.3,0.0,0.0,6.2885375,0.0,0.0,91.0
2025-10-02 01:00:00+00:00,7.1045003,94.0,5.048544,1015.28467,360.0,7.5599995,7.1045003,0.247,1030.6,0.0,0.0,6.203911,0.0,0.0,88.0
2025-10-02 02:00:00+00:00,6.4045,96.0,4.672591,1014.7542,8.746089,4.73506,6.1045003,0.247,1030.1,0.0,0.0,5.812932,0.0,0.0,59.0
2025-10-02 03:00:00+00:00,5.1045003,96.0,3.0224328,1014.68304,344.05453,5.2416787,4.9045,0.255,1030.1,0.0,0.0,4.519076,0.0,0.0,13.0
2025-10-02 04:00:00+00:00,4.5545,96.0,2.279883,1014.84985,330.25522,5.8048253,4.7045,0.254,1030.3,0.0,0.0,3.9716644,0.0,0.0,54.0
2025-10-02 05:00:00+00:00,4.3045,97.0,2.104651,1015.22974,335.22488,5.154415,4.6545,0.254,1030.7,0.0,0.0,3.870237,0.0,0.0,79.0
2025-10-02 06:00:00+00:00,4.8545003,96.0,2.664433,1015.0634,333.43503,5.634891,5.8045,0.254,1030.5,0.0,0.0,4.270253,0.0,0.0,63.0
2025-10-02 07:00:00+00:00,5.9045,92.0,3.491784,1015.6134,346.60748,7.771331,7.8045,0.253,1031.0,0.0,0.0,4.7039814,0.0,0.0,71.0
2025-10-02 08:00:00+00:00,7.3545003,88.0,5.140126,1015.59375,25.346138,7.5685663,9.9545,0.253,1030.9,0.0,0.0,5.4973207,0.0,0.0,75.0
2025-10-02 09:00:00+00:00,9.0045,79.0,7.131776,1015.7809,28.30066,5.315336,12.4545,0.251,1031.0,0.0,0.0,5.5565104,0.0,0.0,41.0
2025-10-02 10:00:00+00:00,10.054501,72.0,7.7361107,1015.14703,24.227736,7.8954163,13.6045,0.249,1030.3,0.0,0.0,5.235572,0.0,0.0,40.0
2025-10-02 11:00:00+00:00,10.8545,54.0,7.499357,1014.79535,35.311302,10.587918,13.554501,0.247,1029.9,0.0,0.0,1.9084166,0.0,0.0,49.0
2025-10-02 12:00:00+00:00,11.554501,49.0,7.5805607,1014.4381,17.969234,14.003029,13.304501,0.245,1029.5,0.0,0.0,1.1992599,0.0,0.0,90.0
2025-10-02 13:00:00+00:00,11.4045,51.0,7.3655186,1013.93744,15.376317,14.934577,12.6545,0.243,1029.0,0.0,0.0,1.6189634,0.0,0.0,50.0
2025-10-02 14:00:00+00:00,11.4545,50.0,7.555253,1013.84155,23.198618,13.708391,12.1045,0.242,1028.9,0.0,0.0,1.3886805,0.0,0.0,42.0
2025-10-02 15:00:00+00:00,11.054501,58.0,7.5509653,1013.3278,7.907082,13.084402,10.9045,0.242,1028.4,0.0,0.0,3.1011224,0.0,0.0,23.0
2025-10-02 16:00:00+00:00,10.0045,67.0,7.633067,1013.6666,15.524177,6.725354,9.054501,0.243,1028.8,0.0,0.0,4.1564593,0.0,0.0,55.0
2025-10-02 17:00:00+00:00,8.3545,74.0,6.298234,1013.67725,4.763556,4.3349743,7.0545,0.244,1028.9,0.0,0.0,3.9891884,0.0,0.0,24.0
