date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2024-07-01 00:00:00+00:00,19.2545,88.0,20.196753,994.6232,270.0,11.159999,19.5545,0.312,1009.0,0.0,0.5,17.217318,0.0,0.0,100.0
2024-07-01 01:00:00+00:00,19.2545,84.0,19.416235,994.91895,301.7014,14.386494,19.5045,0.29,1009.3,0.0,0.0,16.483797,0.0,0.0,99.0
2024-07-01 02:00:00+00:00,18.5045,81.0,17.965593,995.5724,308.45374,15.629971,18.9545,0.278,1010.0,0.0,0.0,15.182189,0.0,0.0,97.0
2024-07-01 03:00:00+00:00,17.8545,86.0,17.546124,995.6391,292.83368,14.84318,18.4545,0.239,1010.1,0.0,0.0,15.47974,0.0,0.0,100.0
2024-07-01 04:00:00+00:00,17.404501,85.0,17.256327,996.7011,292.751,12.10157,18.154501,0.237,1011.2,0.0,0.0,14.856163,0.0,0.0,100.0
2024-07-01 05:00:00+00:00,17.5545,83.0,17.003338,996.8072,310.91428,14.291592,18.4545,0.235,1011.3,0.0,0.0,14.633647,0.0,0.0,100.0
2024-07-01 06:00:00+00:00,17.7045,81.0,16.961159,997.60284,314.02905,15.021105,18.7545,0.233,1012.1,0.0,0.0,14.402352,0.0,0.0,100.0
2024-07-01 07:00:00+00:00,18.404501,79.0,18.269983,997.046,323.8417,11.592894,19.5545,0.232,1011.5,0.0,0.0,14.696421,0.0,0.0,100.0
2024-07-01 08:00:00+00:00,18.7545,77.0,18.59571,997.35895,299.74478,11.609651,19.8045,0.231,1011.8,0.0,0.0,14.638467,0.0,0.0,100.0
2024-07-01 09:00:00+00:00,20.2045,73.0,20.297005,997.3312,280.954,11.367109,21.5545,0.23,1011.7,0.0,0.0,15.20986,0.0,0.0,100.0
2024-07-01 10:00:00+00:00,21.404501,69.0,21.686556,997.0933,295.7099,10.787993,24.2045,0.228,1011.4,0.0,0.0,15.482421,0.0,0.0,100.0
2024-07-01 11:00:00+00:00,22.1045,65.0,22.37085,996.6343,302.00534,10.1887,24.2545,0.226,1010.9,0.0,0.0,15.2181635,0.0,0.0,100.0
2024-07-01 12:00:00+00:00,22.8045,62.0,25.60105,996.4706,180.0,0.35999998,25.7545,0.224,1010.7,0.0,0.0,15.144799,0.0,0.0,85.0
2024-07-01 13:00:00+00:00,23.3545,61.0,24.200972,995.6092,162.47433,7.172949,26.2045,0.222,1009.8,0.0,0.0,15.40972,0.0,0.0,96.0
2024-07-01 14:00:00+00:00,23.8045,60.0,24.446444,995.3346,165.37909,8.557102,26.4545,0.221,1009.5,0.0,0.0,15.5749235,0.0,0.0,91.0
2024-07-01 15:00:00+00:00,19.5045,89.0,21.553373,994.9311,221.98714,4.8433046,20.3045,0.35,1009.3,0.1,1.0,17.642584,0.0,0.0,100.0
2024-07-01 16:00:00+00:00,20.9545,80.0,22.346073,995.3959,297.64587,8.534353,21.5545,0.312,1009.7,0.0,0.0,17.373243,0.0,0.0,100.0
2024-07-01 17:00:00+00:00,17.904501,86.0,17.609621,996.1344,302.15228,14.88242,18.5045,0.318,1010.6,0.2,0.6,15.528839,0.0,0.0,100.0
2024-07-01 18:00:00+00:00,17.3045,83.0,17.469685,995.80896,260.53775,8.759178,17.7545,0.297,1010.3,0.0,0.0,14.389215,0.0,0.0,100.0
2024-07-01 19:00:00+00:00,16.654501,82.0,16.488264,996.1711,272.29056,9.007196,16.904501,0.292,1010.7,0.0,0.0,13.567209,0.0,0.0,100.0
2024-07-01 20:00:00+00:00,16.5545,84.0,16.459976,996.2646,281.3099,9.178235,16.8545,0.288,1010.8,0.0,0.0,13.840252,0.0,0.0,100.0
2024-07-01 21:00:00+00:00,15.6545,88.0,15.731777,995.8257,264.55975,7.5942073,15.7545,0.286,1010.4,0.0,0.0,13.672644,0.0,0.0,98.0
2024-07-01 22:00:00+00:00,15.5045,86.0,15.149004,996.01514,272.20255,9.3669195,15.804501,0.284,1010.6,0.0,0.0,13.172141,0.0,0.0,69.0
