date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_direction_10m,wind_speed_10m,soil_temperature_0cm,soil_moisture_0_to_1cm,pressure_msl,showers,rain,dew_point_2m,snowfall,snow_depth,cloud_cover
2023-08-01 00:00:00+00:00,19.2045,69.0,18.696268,991.7623,187.59456,10.8955765,18.6045,0.238,1006.1,0.0,0.0,13.379459,0.0,0.0,100.0
2023-08-01 01:00:00+00:00,18.8545,69.0,18.559166,991.05524,182.3859,8.647496,18.0045,0.237,1005.4,0.0,0.0,13.044824,0.0,0.0,100.0
2023-08-01 02:00:00+00:00,18.7045,68.0,17.578905,990.4563,189.21095,13.493999,18.0545,0.237,1004.8,0.0,0.0,12.6783495,0.0,0.0,100.0
2023-08-01 03:00:00+00:00,18.3545,73.0,17.559961,989.3553,199.44012,12.979984,17.654501,0.231,1003.7,0.0,0.1,13.429158,0.0,0.0,100.0
2023-08-01 04:00:00+00:00,17.8045,78.0,17.509125,989.13104,193.57045,10.739833,17.3045,0.232,1003.5,0.0,0.0,13.916792,0.0,0.0,100.0
2023-08-01 05:00:00+00:00,17.2545,84.0,16.90924,988.5127,181.63654,12.605142,17.154501,0.234,1002.9,0.0,0.2,14.525671,0.0,0.0,100.0
2023-08-01 06:00:00+00:00,17.4545,87.0,17.467237,988.5226,169.6952,12.074766,17.654501,0.238,1002.9,0.0,0.3,15.266937,0.0,0.0,100.0
2023-08-01 07:00:00+00:00,18.1045,83.0,17.510796,988.06146,165.65063,15.978486,18.0045,0.237,1002.4,0.0,0.0,15.1713705,0.0,0.0,100.0
2023-08-01 08:00:00+00:00,18.6045,82.0,17.985542,987.4945,167.73524,16.946787,19.0045,0.238,1001.8,0.0,0.0,15.470949,0.0,0.0,100.0
2023-08-01 09:00:00+00:00,19.4545,82.0,19.118176,987.24005,178.80653,17.283749,19.7045,0.243,1001.5,0.0,0.5,16.300678,0.0,0.0,100.0
2023-08-01 10:00:00+00:00,20.154501,71.0,18.255745,986.2877,215.13428,23.770906,19.5045,0.244,1000.5,0.0,0.1,14.730113,0.0,0.0,100.0
2023-08-01 11:00:00+00:00,19.0045,78.0,17.60668,986.1337,206.13094,21.2522,18.7545,0.242,1000.4,0.0,0.1,15.081207,0.0,0.0,100.0
2023-08-01 12:00:00+00:00,21.154501,67.0,18.93015,985.0542,218.2902,26.14403,22.3545,0.236,999.2,0.0,0.2,14.786222,0.0,0.0,100.0
2023-08-01 13:00:00+00:00,22.0545,60.0,19.818907,985.49115,231.07245,24.063513,22.5045,0.232,999.6,0.0,0.0,13.930866,0.0,0.0,100.0
2023-08-01 14:00:00+00:00,21.904501,62.0,20.514566,985.6813,235.71307,19.171478,21.4545,0.23,999.8,0.0,0.0,14.295833,0.0,0.0,100.0
2023-08-01 15:00:00+00:00,21.7545,65.0,20.77726,985.5756,221.72942,17.84816,21.3545,0.229,999.7,0.0,0.4,14.886097,0.0,0.0,100.0
2023-08-01 16:00:00+00:00,21.5045,64.0,20.442522,985.9581,232.65057,17.208603,20.404501,0.227,1000.1,0.0,0.0,14.408771,0.0,0.0,100.0
2023-08-01 17:00:00+00:00,17.4545,86.0,15.798494,987.04407,270.89514,23.042812,17.1045,0.402,1001.4,0.1,9.0,15.086986,0.0,0.0,100.0
2023-08-01 18:00:00+00:00,17.3045,86.0,17.451283,987.4309,233.53067,10.296251,17.2545,0.308,1001.8,0.0,2.1999998,14.939702,0.0,0.0,69.0
2023-08-01 19:00:00+00:00,16.6045,83.0,16.213121,987.69214,235.78424,10.883676,16.154501,0.293,1002.1,0.0,0.0,13.704781,0.0,0.0,95.0
2023-08-01 20:00:00+00:00,15.9045,85.0,15.388338,988.052,221.00899,10.97262,15.6545,0.283,1002.5,0.0,0.0,13.385287,0.0,0.0,100.0
2023-08-01 21:00:00+00:00,15.804501,88.0,15.6280155,988.8355,238.67136,9.693296,15.554501,0.275,1003.3,0.0,0.0,13.820356,0.0,0.0,99.0
2023-08-01 22:00:00+00:00,15.6045,89.0,15.419867,988.62836,248.19853,9.693296,15.054501,0.271,1003.1,0.0,0.0,13.797299,0.0,0.0,0.0
2023-08-01 23:00:00+00:00,15.0045,91.0,14.971197,989.0913,243.43501,8.049845,14.5045,0.269,1003.6,0.0,0.0,13.546751,0.0,0.0,4.0
2023-08-02 00:00:00+00:00,14.4045,90.0,13.942129,990.14526,239.42085,9.19939,13.9045,0.268,1004.7,0.0,0.0,12.784568,0.0,0.0,0.0
2023-08-02 01:00:00+00:00,14.1545,88.0,13.640978,989.8372,241.1893,8.217153,13.804501,0.266,1004.4,0.0,0.0,12.195475,0.0,0.0,38.0
2023-08-02 02:00:00+00:00,13.8545,88.0,13.235674,990.1176,235.6196,8.287822,13.3545,0.265,1004.7,0.0,0.0,11.900023,0.0,0.0,0.0
2023-08-02 03:00:00+00:00,13.5045,89.0,12.77709,990.1984,224.9999,8.654987,13.0045,0.262,1004.8,0.0,0.0,11.726426,0.0,0.0,31.0
2023-08-02 04:00:00+00:00,13.3545,91.0,12.79785,990.48663,226.8476,7.8954163,13.304501,0.261,1005.1,0.0,0.0,11.915281,0.0,0.0,22.0
2023-08-02 05:00:00+00:00,14.7045,87.0,14.171135,990.65295,221.82008,9.178235,15.3545,0.26,1005.2,0.0,0.0,12.562691,0.0,0.0,7.0
2023-08-02 06:00:00+00:00,16.8045,82.0,16.183231,991.34894,213.23172,12.4811535,17.7045,0.258,1005.8,0.0,0.0,13.713662,0.0,0.0,65.0
2023-08-02 07:00:00+00:00,18.2545,77.0,17.76125,991.1245,214.59235,12.682018,19.6045,0.256,1005.5,0.0,0.0,14.154051,0.0,0.0,33.0
2023-08-02 08:00:00+00:00,19.7045,67.0,18.900963,990.702,213.6901,12.979984,20.2545,0.254,1005.0,0.0,0.0,13.405096,0.0,0.0,72.0
2023-08-02 09:00:00+00:00,20.6045,60.0,19.098648,990.0555,201.31798,15.844089,20.7045,0.25,1004.3,0.0,0.0,12.568142,0.0,0.0,100.0
2023-08-02 10:00:00+00:00,21.7045,55.0,19.992617,989.71375,207.12122,16.58346,22.6045,0.247,1003.9,0.0,0.0,12.2710085,0.0,0.0,92.0
2023-08-02 11:00:00+00:00,22.9545,52.0,22.033707,989.3788,208.30066,15.94601,25.154501,0.243,1003.5,0.0,0.0,12.574892,0.0,0.0,13.0
2023-08-02 12:00:00+00:00,23.654501,48.0,22.320124,988.72186,194.93147,16.766108,25.6045,0.239,1002.8,0.0,0.0,12.0000105,0.0,0.0,66.0
2023-08-02 13:00:00+00:00,24.5045,42.0,22.432018,988.4658,219.80553,19.681828,23.3045,0.235,1002.5,0.0,0.0,10.753346,0.0,0.0,100.0
2023-08-02 14:00:00+00:00,23.654501,45.0,20.76387,988.1303,198.13817,21.9718,23.404501,0.233,1002.2,0.0,0.0,11.023755,0.0,0.0,100.0
2023-08-02 15:00:00+00:00,24.154501,39.0,21.057898,987.16754,197.78398,20.037485,23.654501,0.231,1001.2,0.0,0.0,9.3316555,0.0,0.0,97.0
2023-08-02 16:00:00+00:00,23.6045,42.0,20.335499,986.2544,184.61057,22.392462,22.4545,0.23,1000.3,0.0,0.0,9.943342,0.0,0.0,100.0
2023-08-02 17:00:00+00:00,22.654501,49.0,20.8722,986.1112,184.08554,15.158522,21.2545,0.23,1000.2,0.0,0.0,11.396589,0.0,0.0,100.0
2023-08-02 18:00:00+00:00,21.3045,57.0,20.24482,985.6528,221.49637,12.496718,20.3545,0.23,999.8,0.0,0.0,12.442087,0.0,0.0,97.0
2023-08-02 19:00:00+00:00,19.904501,68.0,19.1241,984.6987,141.34016,13.830749,19.2545,0.231,998.9,0.0,0.0,13.823613,0.0,0.0,99.0
2023-08-02 20:00:00+00:00,19.154501,71.0,18.677984,985.0568,163.81073,11.620809,18.404501,0.232,999.3,0.0,0.0,13.770831,0.0,0.0,93.0
2023-08-02 21:00:00+00:00,18.8545,74.0,18.7198,984.4508,173.8846,10.1376915,18.2545,0.233,998.7,0.0,0.0,14.120352,0.0,0.0,91.0
2023-08-02 22:00:00+00:00,18.8045,76.0,18.953348,984.7441,198.43504,9.107359,18.1045,0.233,999.0,0.0,0.0,14.484366,0.0,0.0,86.0
2023-08-02 23:00:00+00:00,18.904501,79.0,18.517433,984.9462,195.75124,14.587776,18.1045,0.234,999.2,0.0,0.1,15.182327,0.0,0.0,85.0
2023-08-03 00:00:00+00:00,18.3045,86.0,18.062918,985.0156,186.63242,15.5843,17.8045,0.24,999.3,0.0,0.1,15.921583,0.0,0.0,100.0
2023-08-03 01:00:00+00:00,18.7545,86.0,18.640001,984.8402,186.48297,15.941944,18.154501,0.241,999.1,0.0,0.0,16.363405,0.0,0.0,100.0
2023-08-03 02:00:00+00:00,19.1045,83.0,18.758965,986.0401,203.83875,16.92383,17.9545,0.239,1000.3,0.0,0.0,16.14899,0.0,0.0,83.0
2023-08-03 03:00:00+00:00,19.2545,82.0,18.737947,985.75146,212.73521,17.974781,18.2545,0.235,1000.0,0.0,0.0,16.105455,0.0,0.0,100.0
2023-08-03 04:00:00+00:00,18.8045,84.0,18.75826,986.22266,200.22495,14.578888,18.1045,0.234,1000.5,0.0,0.0,16.04325,0.0,0.0,100.0
2023-08-03 05:00:00+00:00,18.8045,79.0,18.135757,986.5184,207.69939,16.263872,18.2045,0.236,1000.8,0.1,0.0,15.085148,0.0,0.0,100.0
2023-08-03 06:00:00+00:00,19.5045,79.0,18.795092,987.2422,208.07239,18.359999,19.9545,0.234,1001.5,0.0,0.0,15.765375,0.0,0.0,66.0
